2019;Advanced economies;12;2;Manufacture of tobacco products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;12.0;3;Manufacture of tobacco products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;12.00;4;Manufacture of tobacco products;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;41.1739;152.371;762.36
2019;Advanced economies;13;2;Manufacture of textiles;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.1;3;Preparation and spinning of textile fibres;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.10;4;Preparation and spinning of textile fibres;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.2;3;Weaving of textiles;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.20;4;Weaving of textiles;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.3;3;Finishing of textiles;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.30;4;Finishing of textiles;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.9;3;Manufacture of other textiles;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.91;4;Manufacture of knitted and crocheted fabrics;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.92;4;Manufacture of made-up textile articles, except apparel;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.93;4;Manufacture of carpets and rugs;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
2019;Advanced economies;13.94;4;Manufacture of cordage, rope, twine and netting;Business loans and unlisted equity, listed equity and corporate bonds, project finance;Option 3a;Revenue;tCO2e/M. Euro;4;19.2131;34.4168;481.539
