Código Altamira;Short Name;Código Sigom;Nome;Report Ref;Tipo;Data;Tipo Operativa;Lei Aplicavel;
8007686951;P04D;01149;POLITEJO - INDUSTRIA DE PLASTICOS, SA;ISDA_P04D;ISDA;11-02-2016;Derivados;GBR;
7401379299;792Z;26851;SOVENA BRASIL SERVICOS CONSULTORIA E COMERCIO ALIMENTOS LTDA;ISDA_792Z;ISDA;13-04-2016;Derivados;GBR;
7400416333;BSTE;26277;BANCO SANTANDER SA;ISDA_BSTE;ISDA;31-07-2023;Derivados;GBR;
7401357886;7OBI;26722;FINERGE, S.A.;ISDA_7OBI;ISDA;24-02-2016;Derivados;GBR;
8037938734;S3BX;;SANTANDER PENSOES SOC GESTORA FUNDOS DE PENSOES;S3BX;ISDA;10-12-2015;Derivados;GBR;
8023778582;JDN1;01383;JOSE DE MELLO SAUDE S.A.;ISDA_JDN1;ISDA;08-06-2015;Derivados;GBR;
7401258689;2CRD;25870;Parque Eolico do Pisco S.A.;2CRD;ISDA;06-04-2015;Derivados;GBR;
8009658581;FIJ7;09127;ESPORAO S.A.;ISDA_FIJ7;ISDA;10-06-2014;Derivados;GBR;
7400344938;O8U5;12544;MARL ENERGIA-C FOTOVOLTAICA SOC UNIP LDA;O8U5;ISDA;27-01-2009;Derivados;GBR;
7401061771;202D;25706;PARQUE EOLICO DE MOURISCA;ISDA_202D;ISDA;29-10-2014;Derivados;GBR;
7401061772;202K;25707;PARQUE EOLICO DE NAVE S.A.;ISDA_202K;ISDA;29-10-2014;Derivados;GBR;
7400044509;201Q;25705;PARQUE EOLICO TERRAS ALTAS DE FAFE S.A.;ISDA_201Q;ISDA;29-10-2014;Derivados;GBR;
2101618860;6BR4;27090;ASCENDI PINHAL INTERIOR ESTRADAS DO PINHAL INTERIOR, SA;6BR4_ISDA;ISDA;23-10-2015;Derivados;GBR;
;TS53;10791;Santander Totta Seguros - ULR 50400;TS53;ISDA;19-06-2001;Derivados;GBR;
7401261481;29J0;25834;ALEGRO ALFRAGIDE - GESTAO E EXPLORACAO DE CENTROS COMERCIAIS S.A.;ISDA_29J0;ISDA;15-12-2014;Derivados;GBR;
7400864967;2BHN;25857;Parque Eolico de Vale do Chao S.A.;ISDA_2BHN;ISDA;27-01-2015;Derivados;GBR;
7401217822;ZYJL;25331;SHOPPING CENTRE COLOMBO HOLDING B.V.;ZYJL;ISDA;26-08-2014;Derivados;GBR;
1700059671;EIC3;25334;CENTRO COLOMBO-CENTRO COMERCIAL S.A.;EIC3;ISDA;29-05-2017;Derivados;GBR;
7401061786;202U;25708;PARQUE EOLICO DA SERRA DO RALO SA;ISDA_202U;ISDA;29-10-2014;Derivados;GBR;
8008437041;MWIN;12360;MOTA-ENGIL ENGENHARIA E CONSTRUCAO S.A.;ISDA_MWIN;ISDA;21-11-2014;Derivados;GBR;
;T3WD;20351;Santander Totta Seg-ULR 10120;T3WD;ISDA;19-06-2001;Derivados;GBR;
7400724074;EQOW;17515;EOLICA DA TERRA DO MATO, SA;EQOW;ISDA;26-06-2015;Derivados;GBR;
7401260554;2BHP;25858;PARQUE EOLICO DO DOURO SUL S.A.;ISDA_2BHP;ISDA;27-01-2015;Derivados;GBR;
;S1U8;17302;Santander Totta Seguros - SEE 70700;S1U8;ISDA;19-06-2001;Derivados;GBR;
;TS4H;10789;Santander Totta Seguros - UL 40601;TS4H;ISDA;19-06-2001;Derivados;GBR;
7400416353;ANTL;00546;SANTANDER FINANCIAL SERVICES PLC;IS_ANTL;ISDA;20-11-2007;Derivados;GBR;
7401084363;W8FG;24047;NAVIGATOR TISSUE RODÃO, SA;ISDA_W8FG;ISDA;05-02-2015;Derivados;GBR;
;S2GK;08588;Santander Totta Seguros - SEGURO SUPER ACTIVOS INVEST;S2GK;ISDA;19-06-2001;Derivados;GBR;
7400587522;S2ZF;13598;SPER-SOC PORTUGUESA CONSTRUCAO EXPLORACAO RODOVIARIA S.A.;S2ZF;ISDA;14-06-2017;Derivados;GBR;
7400412936;ETYM;07912;ELECGAS S.A.;ETYM;ISDA;13-07-2020;Derivados;GBR;
65274;S06F;00980;SOCIEDADE TRANSPORTES COLECTIVOS DO PORTO SA;S06F;ISDA;02-11-2007;Derivados;GBR;
8046287003;5PTV;08324;NOS SGPS S.A.;PMT3_2;ISDA;31-07-2023;Derivados;GBR;
;PPSW;;PARPUBLICA - PARTICIPACOES PUBLICAS (SGPS) SA;PPSW;ISDA;18-08-2014;Derivados;GBR;
7401998605;00T8IK;35113;SIMPLEWATT, UNIPESSOAL LDA;00T8IK;ISDA;22-12-2022;Derivados;GBR;
5100013512;00SS2G;29200;SILICALIA SL;00SS2G;ISDA;20-07-2017;Derivados;GBR;
5100706413;00CVDG;29203;CENTRO VASCO DA GAMA - CENTRO COMERCIAL SA;00CVDG;ISDA;10-10-2019;Derivados;GBR;
7400317578;00VVER;30903;VIOUTLETS VILA DO CONDE, UNIPESSOAL LDA;ISDA_3E8I;ISDA;22-03-2017;Derivados;GBR;
7401287415;9P5N;26016;Pestana International Holdings Sa;ISDA_9P5N;ISDA;12-09-2017;Derivados;GBR;
7400324759;977J;26252;VILAMOURA WORLD S.A.;977J;ISDA;14-02-2018;Derivados;GBR;
7401527694;3B90;28022;EOLICA DA CORREDOURA SA;ISDA_3B90;ISDA;13-03-2017;Derivados;GBR;
7401283618;00A036;29186;ANCPG - INVESTIMENTOS IMOBILIARIOS, S.A.;00A036;ISDA;20-05-2019;Derivados;GBR;
392;JM0F;08269;JERONIMO MARTINS SGPS SA;JM0F;ISDA;24-01-2018;Derivados;GBR;
5100706803;00CIUM;29182;CVILAFLOR INVESTE UNIPESSOAL LDA;00CIUM;ISDA;20-07-2017;Derivados;GBR;
7400317578;00VVER;30903;VIOUTLETS VILA DO CONDE, UNIPESSOAL LDA;ISDA_3E8N;ISDA;14-05-2021;Derivados;GBR;
8042501326;NTSG;29579;NOS COMUNICAÇOES SA;ISDA_NTSG;ISDA;04-04-2018;Derivados;GBR;
7400598019;BUHN;17173;NOS TECHNOLOGY - CONCEPCAO, CONSTRUCAO E GESTAO DE REDES DE COMUNICACO;ISDA_BUHN;ISDA;04-04-2018;Derivados;GBR;
7400558176;00LEDP;28968;LESTENERGIA EXPLORACAO DE PARQUES EOLICOS S.A;00LEDP;ISDA;07-05-2018;Derivados;GBR;
;LUTD;29155;LCH LIMITED SWAP CLEAR SERVICES;LUTD;ISDA;10-03-2009;Derivados;GBR;
7401282622;00A201;29185;ANCPG 2 - INVESTIMENTOS IMOBILIARIOS, S.A.;00A201;ISDA;20-05-2019;Derivados;GBR;
8038338570;MATU;18307;LUSOMUNDO AUDIOVISUAIS SA,LISBON;ISDA_MATU;ISDA;04-04-2018;Derivados;GBR;
7401523632;00VVES;30906;VIOUTLETS VILA DO CONDE III, UNIPESSOAL, LDA;ISDA_3E89;ISDA;14-05-2021;Derivados;GBR;
7401527695;3B8N;28023;EOLICA DA LOMBA SA;ISDA_3B8N;ISDA;13-03-2017;Derivados;GBR;
7401527696;3B8J;28024;EOLICA DO PENEDO SA;ISDA_3B8J;ISDA;13-03-2017;Derivados;GBR;
7401290808;33FF;28095;ANCORA WIND - ENERGIA EOLICA S.A.;ISDA_33FF;ISDA;10-05-2017;Derivados;GBR;
;S0N9;10279;1 SANTANDER TOTTA SEG.SEGURO MULTIBOND LISBOA;ISDA_S0N9;ISDA;01-04-2001;Derivados;GBR;
7401184798;80B0;26607;LCP - LISBON CRUISE PORT, LDA;80B0;ISDA;06-08-2020;Derivados;GBR;
8021880518;CLON;00706;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK LONDON BRANCH;CLON;ISDA;09-02-2011;Derivados;GBR;
8008765651;BISP;07151;CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK;ISDA_BISP;ISDA;08-07-2021;Derivados;GBR;
2101694081;6BR0;27095;GENERG SOL DO ALENTEJO 2 - ENERGIAS RENOVAVEIS, SOCIEDADE UNIPESSOAL L;ISDA_6BR0_EXBANIF;ISDA;06-11-2015;Derivados;GBR;
8000175846;KRBE;20754;KBC BANK;ISDA_KRBE;ISDA;29-03-2016;Derivados;GBR;
9000735520;CHLP;03333;CAIXA BANCO DE INVESTIMENTO SA;CHLP;ISDA;01-06-2005;Derivados;GBR;
7400416538;GSLI;00752;GOLDMAN SACHS INTERNATIONAL;GSLI;ISDA;03-07-2007;Derivados;GBR;
;GRPN;;GENERAL RE FINANCIAL PRODUCTS, NEW YORK;GRPN;ISDA;28-11-1997;Derivados;GBR;
;MLCS;;MERRILL LYNCH CAPITAL MARKETS BANK LTD.,LONDON;MLCS;ISDA;22-07-1996;Derivados;GBR;
;1WLE;;WESTDEUTSCHE LANDBK GIRO GEM LDN;ISDA_1WLE;ISDA;27-04-1999;Derivados;GBR;
;LBSF;;LEHMAN BROTHERS SPECIAL FINANCING INC.;LBSF;ISDA;03-07-1996;Derivados;GBR;
;CIBC;;CANADIAN IMPERIAL BANK OF COMMERCE;CIBC;ISDA;25-05-2006;Derivados;GBR;
7401425520;63KJ;27158;LAND RETAIL B.V.;ISDA_63KJ;ISDA;21-04-2016;Derivados;GBR;
;TS0T;10771;Santander Totta Seguros - UL 50202;ISDA_BST_9TTS;ISDA;19-06-2001;Derivados;GBR;
8042241456;NOMU;13496;NOMURA INTERNATIONAL PLC;ISDA_NOMU;ISDA;06-02-2015;Derivados;GBR;
8000176012;BBVD;00393;BANCO BILBAO VIZCAYA ARGENTARIA SA;BBVD;ISDA;28-08-2019;Derivados;GBR;
8041358339;SSIP;00518;BANCO PRIVADO PORTUGUESSA;IS_BSN_SSIP;ISDA;13-03-2007;Derivados;GBR;
;ABNR;;ABN AMRO BANK N.V.;ABNR;ISDA;14-02-1997;Derivados;GBR;
;UBZA;14472;UBS AG;UBZA;ISDA;11-09-2003;Derivados;GBR;
8019833261;CBKJ;03794;COMMERZBANK AKTIENGESELLSCHAFT;ISDA_CBKJ;ISDA;10-09-2002;Derivados;GBR;
7400614029;6BQW;27091;ENERATLANTICA ENERGIAS SA;ISDA_6BQW;ISDA;25-06-2015;Derivados;GBR;
2101821182;6BR6;27086;VENTOS PROPICIOS - ENERGIA EOLICA, SA;ISDA_6BR6;ISDA;20-12-2015;Derivados;GBR;
;WBFL;;HAITONG BANK S.A. LONDON BRANCH;WBFL;ISDA;23-06-2005;Derivados;GBR;
;1HUK;;HSBC INVESTMENT BANK UK PLC, LONDON;1HUK;ISDA;22-04-1999;Derivados;GBR;
8000175811;BBLB;14646;ING BELGIUM NV SA;BBLB;ISDA;13-04-2006;Derivados;GBR;
8000175690;MGTO;00367;MORGAN GUARANTY TRUST        N.YORK;MGTO;ISDA;01-08-1998;Derivados;GBR;
8046257642;3WC7;27741;TAGUSGAS EMPRESA DE GAS DO VALE DO TEJO S.A.;3WC7;ISDA;03-03-2017;Derivados;GBR;
2101499839;6BR7;27085;GENERG SOL DO ALENTEJO - ENERGIAS RENOVAVEIS, SOCIEDADE UNIPESSOAL LDA;ISDA_6BR7;ISDA;06-11-2015;Derivados;GBR;
8022313024;CIDL;00227;CITIBANK NA LONDON;CIDL;ISDA;27-04-2017;Derivados;GBR;
;GBBO;16072;FORTIS BANK S.A./N.V.,BRUSSELS;ISDA_GBBO;ISDA;28-04-2004;Derivados;GBR;
;CZRJ;;CREDIT SUISSE FINANCIAL PRODUCTS;CZRJ;ISDA;26-08-2004;Derivados;GBR;
9000934951;1SLA;14038;THE CHASE MANHATTAN BANK NEW YORK;1SLA;ISDA;01-10-1997;Derivados;GBR;
7402648183;ECAG;35643;EUREX CLEARING AG;ECAG;ISDA;25-10-2022;Derivados;GBR;
7401688265;00KPED;35150;JOVINDO S A;00KPED;ISDA;06-03-2023;Derivados;GBR;
7402770862;00UUH8;36114;HLO - SOCIEDADE GESTORA DO EDIFICIO, S.A.;00UUH8;ISDA;05-02-2024;Derivados;GBR;
;00M5C7;;BANQUE CENTRALE DE COMPENSATION CDS;00M5C7;ISDA;20-03-2024;Derivados;GBR;
8000438626;RBSB;00051;NATWEST MARKETS PLC;IS_BSP_RBSB;ISDA;22-01-1997;Derivados;GBR;
5100374594;QKT1;21563;MARINOTEIS SOCIEDADE DE PROMOCAO E CONSTRUCAO DE HOTEIS S A;QKT1;ISDA;29-10-2024;Derivados;GBR;
5100715434;00S07N;30102;SOTAL SOCIEDADE DE GESTAO HOTELEIRA S A;00S07N;ISDA;29-10-2024;Derivados;GBR;
7401375790;00FADU;28455;FUNDACAO ALFREDO DE SOUSA;ISDA_00FADU;ISDA;18-06-2020;Derivados;GBR;
7401512279;00FOA1;28720;FUNDACAO OCEANO AZUL;ISDA_00FOA1;ISDA;29-09-2017;Derivados;GBR;
;TS0P;10770;POUPANCA RENDIMENTO VIDA 03 05 NAO NORMALIZADO;ISDA_TS0P;ISDA;01-04-2001;Derivados;GBR;
1700120380;NRFQ;30924;NOTOS PRODUCAO DE ENERGIA ELECTRICA LDA;NRFQ;ISDA;03-06-2019;Derivados;GBR;
7401140930;R4IE;;GALP ENERGIA E&P B.V;R4IE;ISDA;06-02-2014;Derivados;GBR;
1725;Z65W;24836;RAR - SOCIEDADE DE CONTROLE HOLDING ,SA;Z65W;ISDA;28-10-2019;Derivados;GBR;
7401162611;00DCUL;29565;DECISAO CRUCIAL, UNIPESSOAL LDA;00DCUL;ISDA;29-11-2021;Derivados;GBR;
7400629401;GWL1;17235;GALLO WORLDWIDE, LDA;ISDA_GWL1;ISDA;20-10-2021;Derivados;GBR;
7401616619;00IVPP;29733;INDORAMA VENTURES PORTUGAL PTA. UNIPESSOAL LDA;00IVPP;ISDA;08-05-2019;Derivados;GBR;
7400592800;BKS5;13475;AUTO ESTRADAS XXI SUBCONCESSIONARIA TRANSMONTANA S.A.;BKS5_BAPOP;ISDA;19-02-2014;Derivados;GBR;
