c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
3640;89000020240000766001520250638703P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2831.09;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3641;89000020240000766001520250638704P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2831.09;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3642;89000020240000766001520250638705P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1736.79;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3643;89000020240000766001520250638706P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2831.09;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3644;89000020240000766001520250638707P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2831.09;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3645;89000020240000766001520250638708P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4554.53;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3646;89000020240000766001520250638709P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3019.96;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3647;89000020240000766001520250638710P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3648;89000020240000766001520250638711P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4527.57;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3649;89000020240000766001520250638712P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2718.66;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3650;89000020240000766001520250638713P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3651;89000020240000766001520250638714P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2718.66;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3652;89000020240000766001520250638715P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3195.86;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3653;89000020240000766001520250638716P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2739.99;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3654;89000020240000766001520250638717P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3297.79;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3655;89000020240000766001520250638718P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3656;89000020240000766001520250638719P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3657;89000020240000766001520250638720P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3658;89000020240000766001520250638721P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3297.79;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3659;89000020240000766001520250638722P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3660;89000020240000766001520250638723P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2739.99;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3661;89000020240000766001520250638724P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4527.57;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3662;89000020240000766001520250638725P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3663;89000020240000766001520250638726P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2718.66;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3664;89000020240000766001520250638727P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2739.99;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3665;89000020240000766001520250638728P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3666;89000020240000766001520250638729P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2718.66;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3667;89000020240000766001520250638730P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1413.17;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3668;89000020240000766001520250638731P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3669;89000020240000766001520250638732P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1413.17;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3670;89000020240000766001520250638733P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3671;89000020240000766001520250638734P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3672;89000020240000766001520250638735P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2739.99;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3673;89000020240000766001520250638736P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2718.66;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3674;89000020240000766001520250638737P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3675;89000020240000766001520250638738P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2739.99;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3676;89000020240000766001520250638739P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3195.86;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3677;89000020240000766001520250638740P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3678;89000020240000766001520250638741P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3679;89000020240000766001520250638742P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2739.99;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3680;89000020240000766001520250638743P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3681;89000020240000766001520250638744P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3682;89000020240000766001520250638745P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2762.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3683;89000020240000766001520250638746P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1824.72;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3684;89000020240000766001520250638747P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4527.57;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3685;89000020240000766001520250638748P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3686;89000020240000766001520250638749P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3687;89000020240000766001520250638750P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3688;89000020240000766001520250638751P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3689;89000020240000766001520250638752P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3690;89000020240000766001520250638753P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3691;89000020240000766001520250638754P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3692;89000020240000766001520250638755P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3693;89000020240000766001520250638756P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1724.55;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3694;89000020240000766001520250638757P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3695;89000020240000766001520250638758P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3696;89000020240000766001520250638759P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3697;89000020240000766001520250638760P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3698;89000020240000766001520250638761P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3699;89000020240000766001520250638762P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3700;89000020240000766001520250638763P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1781.78;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3701;89000020240000766001520250638764P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3702;89000020240000766001520250638765P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3703;89000020240000766001520250638766P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3704;89000020240000766001520250638767P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3705;89000020240000766001520250638768P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2342.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3706;89000020240000766001520250638769P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3707;89000020240000766001520250638770P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3708;89000020240000766001520250638771P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
3709;89000020240000766001520250638772P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1783.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
