c0010;c0020;c0030;c0040;c0050;c0060;c0070;c0080;c0090;c0100;c0110;c0120;c0130;c0140;c0150
2075;89000020240000766001520250327986P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1839.80;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2076;89000020240000766001520250327987P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1673.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2077;89000020240000766001520250327988P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3169.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2078;89000020240000766001520250327989P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3169.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2079;89000020240000766001520250327990P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2298.96;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2080;89000020240000766001520250327991P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4183.91;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2081;89000020240000766001520250327992P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1635.96;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2082;89000020240000766001520250327993P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1673.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2083;89000020240000766001520250327994P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3645.73;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2084;89000020240000766001520250327995P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4470.55;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2085;89000020240000766001520250327996P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3169.25;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2086;89000020240000766001520250327997P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2036.91;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2087;89000020240000766001520250327998P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1673.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2088;89000020240000766001520250327999P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2679.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2089;89000020240000766001520250328000P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2679.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2090;89000020240000766001520250328001P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1673.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2091;89000020240000766001520250328002P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;4288.37;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2092;89000020240000766001520250328003P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1635.96;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2093;89000020240000766001520250328004P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2679.89;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2094;89000020240000766001520250328005P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2744.29;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2095;89000020240000766001520250400583P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2096;89000020240000766001520250400584P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2458.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2097;89000020240000766001520250400585P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2128.09;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2098;89000020240000766001520250400586P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2878.69;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2099;89000020240000766001520250400587P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3211.32;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2100;89000020240000766001520250400588P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3211.32;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2101;89000020240000766001520250400589P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3211.32;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2102;89000020240000766001520250400590P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3173.81;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2103;89000020240000766001520250400591P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2658.15;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2104;89000020240000766001520250400592P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2658.15;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2105;89000020240000766001520250400593P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2359.23;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2106;89000020240000766001520250400594P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2399.44;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2107;89000020240000766001520250400595P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3077.91;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2108;89000020240000766001520250400596P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3077.91;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2109;89000020240000766001520250400597P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2971.76;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2110;89000020240000766001520250400598P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2234.93;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2111;89000020240000766001520250400599P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3227.95;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2112;89000020240000766001520250400600P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1823.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2113;89000020240000766001520250400601P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3575.87;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2114;89000020240000766001520250400602P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3074.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2115;89000020240000766001520250400603P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2128.09;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2116;89000020240000766001520250400604P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3074.68;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2117;89000020240000766001520250400605P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3575.87;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2118;89000020240000766001520250400606P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3575.87;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2119;89000020240000766001520250400607P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3130.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2120;89000020240000766001520250400608P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3130.34;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2121;89000020240000766001520250400609P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2541.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2122;89000020240000766001520250400610P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2658.15;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2123;89000020240000766001520250400611P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3775.19;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2124;89000020240000766001520250400612P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3195.85;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2125;89000020240000766001520250400613P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2971.76;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2126;89000020240000766001520250400614P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2702.37;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2127;89000020240000766001520250400615P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2702.37;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2128;89000020240000766001520250400616P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3515.43;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2129;89000020240000766001520250400617P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3472.60;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2130;89000020240000766001520250400618P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;1823.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2131;89000020240000766001520250400619P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2046.27;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2132;89000020240000766001520250400620P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2133;89000020240000766001520250400621P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2134;89000020240000766001520250400622P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2135;89000020240000766001520250400623P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2136;89000020240000766001520250400624P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2137;89000020240000766001520250400625P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2046.27;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2138;89000020240000766001520250400626P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2139;89000020240000766001520250400627P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3403.22;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2140;89000020240000766001520250400628P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2046.27;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2141;89000020240000766001520250400629P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2824.50;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2142;89000020240000766001520250400630P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;3575.87;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2143;89000020240000766001520250400631P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2458.39;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
2144;89000020240000766001520250400632P_0000_00000000000_000003461004226;PT;FALSE;Counterparty;2007.21;Unsecured;999999999999999.00;Default;0001-01-01;Not applicable;Not applicable;Not applicable;0001-01-01;Not applicable
