asset_id;intangible_asset_class;acquisition_capitalisation_date;initial_fair_value;cumulative_amortisation;impairment_amount;current_carrying_amount;Currency;original_accounting_life;remaining_economic_life;approach_det_carrying_amount;val_timestamp;internal_external_latest_val
221500004096;Unpatented software and technology;01/04/2024;19 680,11;-1 640,01;0;18040,1;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004081;Unpatented software and technology;01/04/2024;33 605,87;-2 800,49;0;30805,38;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004099;Unpatented software and technology;01/04/2024;413 012,80;-34 417,73;0;378595,07;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003861;Unpatented software and technology;01/04/2024;5 064,09;-422,01;0;4642,08;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004085;Unpatented software and technology;01/04/2024;2 395,80;-199,65;0;2196,15;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003872;Unpatented software and technology;01/04/2024;6 921,08;-576,75;0;6344,33;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004094;Unpatented software and technology;01/04/2024;7 223,27;-601,94;0;6621,33;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003830;Unpatented software and technology;01/04/2024;42 852,21;-3 571,02;0;39281,19;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004039;Unpatented software and technology;01/04/2024;7 164,25;-597,02;0;6567,23;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003812;Unpatented software and technology;01/04/2024;402,10;-33,51;0;368,59;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004037;Unpatented software and technology;01/04/2024;5 760,36;-480,03;0;5280,33;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004073;Unpatented software and technology;01/04/2024;58 104,35;-4 842,03;0;53262,32;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004035;Unpatented software and technology;01/04/2024;4 873,89;-406,16;0;4467,73;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003837;Unpatented software and technology;01/04/2024;24 877,70;-2 073,14;0;22804,56;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004072;Unpatented software and technology;01/04/2024;151 922,58;-12 660,22;0;139262,36;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003836;Unpatented software and technology;01/04/2024;48 740,00;-4 061,67;0;44678,33;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004038;Unpatented software and technology;01/04/2024;555,64;-46,30;0;509,34;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004031;Unpatented software and technology;01/04/2024;19 343,69;-1 611,97;0;17731,72;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003824;Unpatented software and technology;01/04/2024;9 583,25;-798,60;0;8784,65;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003823;Unpatented software and technology;01/04/2024;9 075,39;-756,28;0;8319,11;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004014;Unpatented software and technology;01/04/2024;14 219,26;-1 184,94;0;13034,32;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004013;Unpatented software and technology;01/04/2024;2 924,40;-243,70;0;2680,7;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003887;Unpatented software and technology;01/04/2024;180 738,27;-15 061,52;0;165676,75;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004032;Unpatented software and technology;01/04/2024;10 377,16;-864,76;0;9512,4;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003879;Unpatented software and technology;01/04/2024;17 490,15;-1 457,51;0;16032,64;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003849;Unpatented software and technology;01/04/2024;5 475,94;-456,33;0;5019,61;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003847;Unpatented software and technology;01/04/2024;62 122,03;-5 176,83;0;56945,2;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003881;Unpatented software and technology;01/04/2024;135 669,97;-11 305,83;0;124364,14;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003838;Unpatented software and technology;01/04/2024;487,40;-40,62;0;446,78;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004068;Unpatented software and technology;01/04/2024;73,11;-6,09;0;67,02;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004069;Unpatented software and technology;01/04/2024;292,44;-24,37;0;268,07;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004070;Unpatented software and technology;01/04/2024;50 781,82;-4 231,82;0;46550;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004071;Unpatented software and technology;01/04/2024;57 069,06;-4 755,76;0;52313,3;EUR;3;2,75;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004121;Unpatented software and technology;01/05/2024;1 286,74;-71,49;0;1215,25;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004061;Unpatented software and technology;01/05/2024;7 223,27;-401,29;0;6821,98;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004060;Unpatented software and technology;01/05/2024;2 535,91;-140,88;0;2395,03;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004136;Unpatented software and technology;01/05/2024;441 432,58;-24 524,03;0;416908,55;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004125;Unpatented software and technology;01/05/2024;9 329,72;-518,32;0;8811,4;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004066;Unpatented software and technology;01/05/2024;21 377,50;-1 187,64;0;20189,86;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004137;Unpatented software and technology;01/05/2024;6 826,92;-379,27;0;6447,65;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004059;Unpatented software and technology;01/05/2024;14 712,64;-817,37;0;13895,27;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003886;Unpatented software and technology;01/05/2024;90 192,48;-5 010,69;0;85181,79;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004065;Unpatented software and technology;01/05/2024;7 413,35;-411,85;0;7001,5;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004120;Unpatented software and technology;01/05/2024;871,23;-48,40;0;822,83;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004126;Unpatented software and technology;01/05/2024;3 597,01;-199,83;0;3397,18;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004132;Unpatented software and technology;01/05/2024;1 807,09;-100,39;0;1706,7;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004130;Unpatented software and technology;01/05/2024;6 852,84;-380,71;0;6472,13;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004131;Unpatented software and technology;01/05/2024;109,53;-6,09;0;103,44;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004128;Unpatented software and technology;01/05/2024;3 101,57;-172,31;0;2929,26;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004122;Unpatented software and technology;01/05/2024;12 984,34;-721,35;0;12262,99;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003971;Unpatented software and technology;01/05/2024;6 297,21;-349,85;0;5947,36;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004127;Unpatented software and technology;01/05/2024;2 795,73;-155,32;0;2640,41;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003878;Unpatented software and technology;01/05/2024;118 189,63;-6 566,09;0;111623,54;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004064;Unpatented software and technology;01/05/2024;24 248,15;-1 347,12;0;22901,03;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004058;Unpatented software and technology;01/05/2024;33 525,33;-1 862,52;0;31662,81;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004139;Unpatented software and technology;01/05/2024;3 752,98;-208,50;0;3544,48;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004048;Unpatented software and technology;01/05/2024;18 435,90;-1 024,22;0;17411,68;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004049;Unpatented software and technology;01/05/2024;68 457,77;-3 803,21;0;64654,56;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004129;Unpatented software and technology;01/05/2024;5 813,67;-322,98;0;5490,69;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004057;Unpatented software and technology;01/05/2024;3 559,36;-197,74;0;3361,62;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004134;Unpatented software and technology;01/05/2024;855,25;-47,51;0;807,74;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004050;Unpatented software and technology;01/05/2024;76 194,99;-4 233,06;0;71961,93;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004104;Unpatented software and technology;01/05/2024;58 506,89;-3 250,38;0;55256,51;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004051;Unpatented software and technology;01/05/2024;42 669,43;-2 370,52;0;40298,91;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003833;Unpatented software and technology;01/05/2024;57 903,12;-3 216,84;0;54686,28;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004047;Unpatented software and technology;01/05/2024;55 508,77;-3 083,82;0;52424,95;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003826;Unpatented software and technology;01/05/2024;5 009,54;-278,31;0;4731,23;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003815;Unpatented software and technology;01/05/2024;12 811,81;-711,77;0;12100,04;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004053;Unpatented software and technology;01/05/2024;51 721,74;-2 873,43;0;48848,31;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004123;Unpatented software and technology;01/05/2024;4 664,42;-259,13;0;4405,29;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003863;Unpatented software and technology;01/05/2024;7 223,27;-401,30;0;6821,97;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004054;Unpatented software and technology;01/05/2024;17 970,44;-998,36;0;16972,08;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003866;Unpatented software and technology;01/05/2024;184 339,44;-10 241,08;0;174098,36;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004055;Unpatented software and technology;01/05/2024;16 573,70;-920,76;0;15652,94;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004056;Unpatented software and technology;01/05/2024;89 190,85;-4 955,05;0;84235,8;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004133;Unpatented software and technology;01/05/2024;580,98;-32,28;0;548,7;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004124;Unpatented software and technology;01/05/2024;7 501,09;-416,73;0;7084,36;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004063;Unpatented software and technology;01/05/2024;4 947,11;-274,84;0;4672,27;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004052;Unpatented software and technology;01/05/2024;114 875,06;-6 381,95;0;108493,11;EUR;3;2,84;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004146;Unpatented software and technology;01/06/2024;4 339,70;-120,55;0;4219,15;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004255;Unpatented software and technology;01/06/2024;7 408,48;-205,79;0;7202,69;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004142;Unpatented software and technology;01/06/2024;91 457,75;-2 540,49;0;88917,26;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004153;Unpatented software and technology;01/06/2024;1 484,13;-41,23;0;1442,9;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004143;Unpatented software and technology;01/06/2024;18 058,17;-501,62;0;17556,55;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004145;Unpatented software and technology;01/06/2024;12 993,78;-360,94;0;12632,84;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004152;Unpatented software and technology;01/06/2024;8 492,94;-235,92;0;8257,02;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500003994;Unpatented software and technology;01/06/2024;6 967,11;-193,53;0;6773,58;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004151;Unpatented software and technology;01/06/2024;45 261,21;-1 257,26;0;44003,95;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004150;Unpatented software and technology;01/06/2024;441,40;-12,26;0;429,14;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004148;Unpatented software and technology;01/06/2024;7 408,48;-205,79;0;7202,69;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004222;Unpatented software and technology;01/06/2024;5 752,48;-159,79;0;5592,69;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004147;Unpatented software and technology;01/06/2024;41 458,43;-1 151,62;0;40306,81;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
221500004144;Unpatented software and technology;01/06/2024;14 038,59;-389,96;0;13648,63;EUR;3;2,92;Cost model (i.e. value equals cost minus depreciation);30/06/2024;Internal
